cgpa,department,programming_skill_score,problem_solving_score,database_skill_score,coding_contest_rating,coding_contest_platform,internships_count,hackathons_participated,freelance_experience,certifications_count,projects_count,github_repos,communication_skill_score,teamwork_score,learning_consistency_score,aptitude_test_score,mock_interview_score,resume_quality_score,leadership_score,extracurricular_score,presentation_skill_score,employability_score,placement_status
3.08,CSE,69,64,64,1381,CodeChef,0,2,1,3,2,10,50,43,57,65,59,62,48,40,60,55.97,0
3.87,CSE,100,92,92,2372,Codeforces,3,3,1,4,5,20,92,92,100,100,93,100,96,73,92,95.49,1
2.33,Civil,24,31,31,848,CodeChef,1,1,0,0,0,0,31,28,19,18,33,27,39,18,30,26.53,0
3.35,CSE,71,72,67,1592,CodeChef,2,3,0,2,4,16,75,61,79,78,72,100,64,43,69,72.61,1
2.06,CSE,4,14,17,181,Codeforces,2,0,0,0,0,1,14,2,9,7,7,32,4,0,9,13.23,0
3.19,EEE,59,67,58,1272,CodeChef,1,3,0,2,2,10,60,53,60,65,54,77,63,63,53,57.51,1
3.08,CSE,42,45,48,829,HackerRank,1,3,0,1,2,8,35,28,45,41,46,59,22,50,36,44.63,1
2.94,B.B.A,22,18,18,321,LeetCode,1,1,0,1,1,1,27,24,18,20,30,38,22,10,44,28.26,1
3.9,CSE,87,81,79,1839,LeetCode,2,5,1,4,4,17,81,76,94,79,85,100,69,79,79,85.6,1
2.25,CSE,30,29,26,796,LeetCode,0,2,0,0,0,1,28,23,24,32,27,14,19,34,17,23.98,1
2.74,CSE,51,56,53,1226,LeetCode,1,2,1,2,1,4,40,30,47,57,45,55,52,38,32,46.83,0
2.47,English,22,8,8,143,LeetCode,0,3,0,1,0,1,26,21,0,3,21,6,10,33,22,16.02,0
2,B.B.A,4,3,0,51,CodeChef,0,0,0,0,0,0,10,1,5,1,5,20,9,1,5,2.89,0
2.65,EEE,68,58,45,977,CodeChef,1,1,0,4,3,11,55,45,61,54,55,100,40,43,32,50.62,1
2.63,CSE,32,31,25,966,LeetCode,2,1,0,3,2,8,26,33,37,41,30,90,25,26,33,33.9,0
3.51,English,71,66,68,1434,LeetCode,0,4,0,1,2,10,86,71,65,78,74,51,68,74,75,69.2,1
2.72,EEE,45,39,38,837,CodeChef,2,2,1,1,2,6,31,30,32,37,33,79,30,38,25,41.43,1
2.89,CSE,73,65,53,1461,HackerRank,2,3,1,3,3,11,55,58,55,65,50,97,40,63,50,60.67,1
2.62,CSE,39,37,31,550,Codeforces,1,3,0,2,0,0,36,26,32,39,32,30,24,41,26,36.21,0
2.98,CSE,77,66,60,1530,LeetCode,1,2,0,3,5,20,67,58,66,72,68,100,65,43,56,62.34,1
4,English,95,87,91,2055,HackerRank,2,3,1,5,3,13,100,92,91,95,100,100,90,65,98,92.96,1
3.12,CSE,66,58,54,1325,Codeforces,2,3,0,2,3,14,49,50,57,62,55,100,45,62,52,58.65,1
3.53,CSE,93,84,79,2102,HackerRank,1,5,1,5,2,11,76,65,83,86,75,86,64,95,71,79.11,1
2.58,EEE,28,11,23,454,LeetCode,1,0,0,0,0,0,20,17,21,19,21,39,10,4,31,20.88,0
2,Pharmacy,0,4,0,161,LeetCode,0,0,0,0,0,0,0,4,4,1,8,23,0,0,12,2.55,0
2.81,CSE,61,52,59,1317,LeetCode,2,2,1,3,3,14,42,50,67,49,51,100,38,41,41,53.09,0
3.13,CSE,57,53,51,1002,Codeforces,1,0,0,1,2,8,47,38,49,46,43,58,53,12,42,45.35,0
2.53,CSE,47,38,31,939,LeetCode,1,1,1,1,3,11,30,35,43,42,29,71,28,10,34,36.16,0
2,CSE,23,14,12,631,HackerRank,0,1,0,2,0,2,9,0,18,16,9,24,8,23,19,10.16,0
3.62,CSE,99,85,94,2216,Codeforces,3,4,0,3,5,20,85,78,93,93,90,100,88,74,75,87.95,1
2.97,EEE,60,55,54,1252,LeetCode,3,4,0,1,2,7,54,57,62,59,53,79,45,68,57,60.39,1
2.95,B.B.A,55,48,62,1152,HackerRank,1,2,0,1,1,6,67,68,57,53,58,52,70,38,72,53.93,0
3.8,EEE,92,86,75,1874,CodeChef,2,4,1,4,3,15,81,73,83,91,94,100,76,69,72,85.91,1
2.99,CSE,54,65,52,1329,HackerRank,0,3,0,1,3,11,54,47,56,62,60,60,47,65,54,54.24,1
2.98,CSE,49,51,60,1352,CodeChef,1,1,1,1,1,6,42,39,51,47,50,43,23,40,44,47.79,1
2.58,Civil,28,27,14,342,HackerRank,0,0,0,2,1,5,27,28,38,32,25,37,12,9,26,22.87,0
3.45,EEE,82,87,89,1619,CodeChef,2,4,1,2,4,15,78,67,85,87,77,100,76,70,65,82.57,1
3.22,CSE,61,61,55,1271,HackerRank,1,4,0,4,4,17,44,48,61,61,52,100,49,80,53,55.56,1
2.01,CSE,8,11,10,403,Codeforces,0,0,0,1,0,0,19,14,18,16,19,12,1,0,7,12.12,0
2.91,CSE,56,56,46,1129,Codeforces,0,1,0,2,5,18,48,43,59,62,44,84,44,33,39,46.72,0
3.38,CSE,91,76,70,1797,Codeforces,1,4,1,2,5,20,76,75,69,84,74,100,68,82,75,76.44,1
3.16,CSE,70,66,57,1228,LeetCode,1,3,1,1,4,14,66,71,78,70,68,86,62,59,59,64.47,0
2.17,CSE,22,28,17,496,HackerRank,0,0,0,1,1,3,18,22,31,28,16,34,11,0,21,18.86,0
3.84,EEE,92,90,90,2119,LeetCode,2,3,1,4,4,17,83,82,98,96,87,100,95,59,87,89.49,1
2.33,B.B.A,6,13,13,85,LeetCode,0,1,1,1,0,0,22,13,5,5,17,17,5,24,22,14.9,0
3.18,CSE,55,55,46,944,LeetCode,1,1,0,2,1,5,53,33,61,56,53,50,42,34,39,53.29,1
4,CSE,89,94,85,2156,Codeforces,3,5,1,4,5,20,91,84,98,100,94,100,92,100,83,94.31,1
2.56,EEE,48,40,46,1028,CodeChef,3,5,0,1,3,12,34,39,31,35,34,100,43,80,42,45.04,0
4,CSE,95,98,100,2196,CodeChef,2,5,1,5,4,17,99,82,100,95,92,100,90,94,91,95.57,1
3.37,EEE,58,62,69,1290,Codeforces,2,3,1,2,2,8,56,56,54,65,61,86,58,62,58,66.96,0
3.67,CSE,100,99,83,2131,HackerRank,3,5,1,3,4,18,99,87,99,99,95,100,83,93,79,94.4,1
2.05,English,9,3,9,0,LeetCode,0,0,0,0,0,0,14,31,6,9,9,12,12,0,24,5.76,0
2.01,EEE,17,16,9,251,HackerRank,0,1,0,0,1,1,12,8,10,7,13,15,1,22,17,7.83,0
3.02,CSE,64,66,51,1518,Codeforces,1,3,0,4,3,13,61,58,55,58,54,93,49,40,47,55.66,0
3.87,Pharmacy,79,82,68,2033,Codeforces,2,1,1,1,5,20,85,76,78,84,81,100,98,36,82,84.13,1
3.33,Civil,85,75,69,2000,Codeforces,3,3,0,3,3,11,77,71,85,77,75,100,73,61,67,75.32,1
3.21,CSE,51,50,51,1312,CodeChef,2,3,0,3,2,9,45,28,56,54,47,89,46,56,38,54.32,1
3.07,EEE,48,48,44,1326,LeetCode,2,2,0,0,0,0,45,35,41,43,44,30,25,43,37,45.55,0
2,CSE,20,15,18,516,CodeChef,0,1,0,1,3,14,11,3,17,1,10,58,2,16,17,9.72,0
2.8,CSE,41,30,43,896,LeetCode,0,2,0,2,1,5,30,16,23,25,30,39,19,47,36,31.82,0
3.56,CSE,92,89,78,1624,LeetCode,2,3,0,5,4,18,74,66,100,88,83,100,58,61,88,81.78,1
3.04,CSE,55,45,42,1091,LeetCode,2,3,1,1,2,6,35,33,54,52,45,81,40,47,47,50.95,0
2.03,CSE,30,25,25,511,Codeforces,0,0,0,1,1,5,14,23,26,23,19,26,21,0,20,16.53,1
2.97,CSE,66,66,53,1382,HackerRank,1,5,0,2,2,9,60,60,56,60,53,57,46,87,54,57.97,1
3.56,CSE,66,72,60,1435,CodeChef,2,3,1,3,2,11,52,47,54,58,56,88,51,57,50,64.64,1
2.23,CSE,17,13,19,157,LeetCode,0,1,1,2,1,4,0,1,12,8,7,35,9,33,13,12.08,0
2.06,EEE,32,35,32,757,HackerRank,1,2,0,1,3,12,26,20,38,22,22,71,20,31,15,25.5,0
2.35,CSE,27,17,25,416,LeetCode,2,0,0,0,1,4,9,17,15,19,8,50,0,0,14,19.9,0
2.56,CSE,52,55,47,1153,HackerRank,3,0,0,2,4,16,45,33,43,49,50,100,40,24,49,48.99,1
2.54,CSE,43,51,42,1090,HackerRank,1,2,1,1,2,8,43,37,52,40,39,67,18,41,35,40.25,0
2.73,B.B.A,42,30,36,452,HackerRank,0,1,0,0,0,0,45,45,35,34,48,12,34,34,50,33.62,1
2.08,CSE,34,31,29,606,LeetCode,0,1,0,2,1,4,15,23,35,29,23,39,8,14,18,20.79,0
2.79,English,39,32,37,944,LeetCode,0,0,0,0,0,2,50,35,37,35,39,15,38,3,43,33.7,0
2.84,B.B.A,26,23,29,201,LeetCode,0,0,0,0,1,2,31,40,22,19,25,19,14,0,28,24.7,0
3.48,CSE,69,69,68,1472,HackerRank,1,3,0,4,2,11,68,43,69,67,64,87,50,59,50,65.64,0
2.34,EEE,39,36,32,561,Codeforces,1,0,0,0,2,8,19,40,40,31,24,59,25,10,33,28.58,1
2.13,CSE,14,12,14,0,HackerRank,1,1,0,0,1,3,17,0,5,17,21,36,12,12,16,17.97,0
3.21,CSE,65,74,69,1461,HackerRank,3,2,0,4,0,1,60,64,57,68,60,73,62,40,64,64,1
3.11,EEE,59,50,50,1279,LeetCode,2,4,0,1,1,4,50,39,56,55,47,54,46,64,57,53.48,0
3.13,EEE,64,67,55,1370,Codeforces,2,3,1,3,2,9,68,48,62,67,72,78,63,51,62,65.95,0
2.72,CSE,43,34,24,897,LeetCode,2,2,0,3,4,16,37,26,39,32,32,100,18,28,36,40.06,1
2,EEE,22,15,8,189,HackerRank,0,1,0,2,2,9,5,12,8,18,14,50,6,8,9,11.33,0
2.42,EEE,20,28,11,675,LeetCode,0,1,0,1,0,2,28,27,28,26,18,28,8,22,8,17.93,1
2.5,EEE,30,25,21,466,HackerRank,0,2,1,1,1,5,18,15,20,29,29,31,14,33,30,24.78,0
2.37,CSE,37,34,41,497,HackerRank,1,0,0,0,0,1,26,33,19,24,27,18,17,7,32,27.02,1
3.64,CSE,90,88,75,2063,LeetCode,0,5,1,3,4,17,82,81,86,87,83,91,79,100,82,80.07,1
3.71,B.B.A,80,79,59,1738,Codeforces,1,5,1,3,3,14,100,86,77,86,95,91,77,94,91,83.16,1
2.69,EEE,32,27,21,585,Codeforces,1,0,0,3,1,3,23,17,30,30,23,60,0,0,26,26.71,0
3.89,Civil,84,83,67,1759,Codeforces,2,3,0,4,2,9,81,73,76,81,82,91,72,61,85,81.02,1
3.04,CSE,56,57,53,1207,Codeforces,1,2,0,1,3,13,54,50,44,56,49,83,39,47,51,51.18,0
2.29,Civil,12,5,15,101,LeetCode,0,0,0,0,0,1,7,4,4,7,7,13,5,15,8,9.16,0
3.44,CSE,100,84,70,2064,Codeforces,3,4,0,1,5,20,79,76,88,94,80,100,76,72,69,85.44,1
3.41,EEE,73,73,60,1600,Codeforces,3,2,0,3,4,16,65,60,67,71,69,100,59,40,62,70.42,1
3.11,CSE,62,51,55,1397,HackerRank,0,1,0,1,3,13,45,30,63,55,47,57,49,12,56,48.01,0
2.91,EEE,68,70,55,1567,CodeChef,3,3,1,3,3,16,56,51,65,71,57,100,44,47,64,64.74,1
3.58,CSE,80,83,66,1541,CodeChef,1,3,0,5,3,15,80,76,86,86,73,100,76,59,73,73.99,1
3.83,EEE,93,86,89,1958,HackerRank,3,1,1,3,5,20,87,74,100,90,88,100,80,37,85,90.42,1
2.49,CSE,27,28,16,619,CodeChef,0,1,0,0,1,4,24,13,19,21,17,24,19,10,16,21.7,0
3.74,B.B.A,84,79,84,1569,Codeforces,0,4,0,5,5,20,100,86,80,90,88,100,91,79,88,84.03,1
3.8,CSE,89,78,70,2018,CodeChef,3,3,0,2,4,18,92,67,87,85,88,100,77,64,80,86.28,1
2.59,CSE,56,53,47,984,HackerRank,0,4,0,4,1,5,46,51,46,55,50,47,43,54,47,44.73,1
3.55,EEE,92,91,91,1972,CodeChef,2,3,1,3,3,12,87,92,95,97,100,100,84,69,87,88.68,1
2,CSE,18,13,22,110,HackerRank,1,0,0,1,1,2,6,6,8,9,1,45,3,1,8,10.34,0
3.12,CSE,68,72,63,1788,CodeChef,1,3,1,1,2,9,66,69,72,74,71,62,63,55,61,67.46,0
2.95,Pharmacy,38,41,44,884,Codeforces,0,1,0,1,2,7,41,32,24,35,35,46,35,28,36,36.31,0
2.83,Pharmacy,36,28,46,1033,CodeChef,1,0,0,2,3,12,41,25,34,32,41,71,43,1,39,37.65,0
3.7,CSE,86,87,88,2148,Codeforces,2,3,0,3,5,20,82,80,80,88,83,100,75,66,81,85.14,1
3.78,B.B.A,85,80,63,2086,HackerRank,2,3,0,3,3,13,95,94,74,83,85,100,72,57,80,83.76,1
2,CSE,22,5,13,182,Codeforces,0,0,0,0,0,0,3,2,3,6,8,5,16,2,9,6.39,0
3.67,English,80,71,55,1528,LeetCode,2,1,0,5,3,12,85,85,76,74,82,100,86,31,88,75.38,1
3.28,CSE,63,58,44,1386,LeetCode,2,2,0,3,2,8,61,58,65,66,61,91,47,35,48,60.31,0
4,B.B.A,87,86,77,2074,HackerRank,2,3,0,2,4,16,100,79,90,85,93,100,92,64,92,87.04,1
3.61,Pharmacy,84,71,77,1492,CodeChef,2,2,0,3,3,13,78,76,76,78,81,98,62,44,73,76.22,0
2.21,CSE,49,44,47,580,CodeChef,1,2,0,2,2,8,24,33,48,40,36,64,23,31,30,35.26,0
2.81,CSE,51,50,55,1016,CodeChef,0,0,0,1,2,10,44,38,40,45,47,60,27,12,42,41.79,1
2,EEE,14,18,7,140,LeetCode,0,0,0,0,0,1,2,1,12,7,4,11,0,5,0,4.43,0
3.09,CSE,63,55,53,1667,LeetCode,2,4,0,1,3,12,52,53,67,63,59,85,41,74,54,56.52,1
3.61,EEE,79,84,74,1758,CodeChef,2,3,0,2,3,11,79,65,79,77,72,100,70,57,79,74.66,1
3.33,CSE,75,89,77,1786,CodeChef,2,3,1,3,3,14,68,70,79,81,76,100,61,69,70,77.32,1
2.39,EEE,28,37,37,615,LeetCode,0,1,0,3,1,4,33,19,27,28,25,39,15,18,21,24.54,0
2.13,CSE,14,26,0,246,LeetCode,0,0,1,0,1,3,10,0,12,7,12,26,7,0,11,10.6,0
4,CSE,100,93,95,1959,HackerRank,1,5,0,1,5,20,94,94,100,100,93,100,78,100,83,91.77,1
3.68,CSE,96,100,87,2473,Codeforces,2,4,0,4,4,17,96,91,96,100,96,100,81,79,87,90.45,1
2.41,EEE,28,25,29,472,Codeforces,2,1,0,3,1,4,24,13,22,20,13,66,4,10,27,26.09,1
2.76,CSE,49,46,42,958,HackerRank,2,1,0,3,4,16,43,48,44,42,37,100,31,17,41,45.77,0
3.4,CSE,72,74,57,1771,LeetCode,3,1,1,2,4,17,68,48,68,72,70,100,60,28,66,71.68,1
3.03,CSE,68,64,72,1153,LeetCode,0,3,0,2,2,9,50,38,56,47,51,55,52,49,49,51.26,0
2.56,CSE,43,42,48,898,Codeforces,0,1,0,1,2,7,29,19,36,38,38,40,22,9,27,34.34,0
2.31,CSE,41,28,32,618,LeetCode,2,2,0,1,2,10,23,30,35,37,30,70,17,42,26,32.01,0
3.48,English,72,73,52,1649,Codeforces,1,4,0,1,4,16,85,66,71,75,78,96,79,74,72,72.9,1
2.61,CSE,57,53,32,1024,LeetCode,1,1,1,0,4,15,44,39,52,48,45,89,32,26,42,44.26,0
3.32,CSE,69,69,57,1861,CodeChef,2,3,0,4,3,14,65,58,59,64,65,100,57,44,54,65.56,0
3.37,EEE,68,72,68,1629,HackerRank,2,3,1,2,3,12,67,58,73,78,61,100,46,48,60,70.92,1
3.24,Pharmacy,80,73,76,1562,LeetCode,3,5,0,4,5,20,83,77,72,73,82,100,69,86,81,81.18,1
2.8,CSE,42,44,43,933,CodeChef,1,2,0,2,5,20,36,37,45,37,33,96,28,46,31,40.94,0
4,EEE,98,98,84,2088,CodeChef,1,3,0,4,4,19,100,95,85,95,87,100,92,69,94,88.67,1
4,CSE,100,96,88,2276,Codeforces,2,3,0,5,5,20,79,85,100,96,89,100,69,66,87,91.97,1
3.1,CSE,60,59,57,1121,LeetCode,1,3,0,4,2,10,55,50,62,61,57,78,44,45,54,55.7,0
3.01,CSE,53,58,51,1347,LeetCode,1,3,0,2,4,15,48,60,55,60,60,92,60,56,53,55.32,1
2.74,CSE,51,54,60,1436,HackerRank,2,4,0,2,2,7,42,35,48,41,42,72,40,68,41,48.65,1
3.46,CSE,87,82,80,1956,Codeforces,2,5,1,5,3,13,75,80,74,85,85,100,59,91,77,81.05,1
2.01,CSE,14,20,8,348,Codeforces,1,1,1,2,0,1,10,3,7,9,8,40,0,14,4,11.85,0
3.48,B.B.A,81,82,69,1806,Codeforces,1,2,0,3,3,16,100,92,85,85,92,94,90,61,91,79.2,1
3.16,CSE,78,66,71,1684,Codeforces,1,2,1,2,4,17,72,66,75,79,65,98,55,46,66,67.42,1
3.12,CSE,83,76,65,1816,CodeChef,2,2,1,3,3,12,76,52,83,77,75,100,63,43,72,72.71,1
2.36,CSE,25,20,29,723,CodeChef,0,1,0,1,1,3,12,23,22,20,18,35,16,21,22,18.8,0
3.94,CSE,93,96,79,2213,HackerRank,3,1,0,4,5,20,89,85,98,100,90,100,71,36,81,92.88,1
3.11,EEE,57,46,41,1112,Codeforces,0,2,0,4,2,10,48,35,46,47,47,62,33,30,51,44.73,0
2.61,CSE,29,42,39,931,Codeforces,2,1,0,1,2,8,30,15,34,39,36,72,28,21,31,36.79,0
3.99,EEE,96,89,91,2136,HackerRank,3,4,1,5,3,14,93,80,94,95,97,100,88,78,96,96.69,1
2.35,B.B.A,9,0,10,216,LeetCode,0,0,1,0,1,2,23,23,12,2,18,21,12,7,20,15.27,0
3.39,EEE,68,69,75,1424,CodeChef,0,5,1,2,3,12,69,65,75,62,62,61,49,75,57,64.71,1
3.08,B.B.A,53,50,47,965,CodeChef,0,4,1,3,2,6,65,57,45,45,49,52,41,75,49,50.7,0
2.6,B.B.A,16,15,8,385,CodeChef,0,0,0,1,0,0,25,36,12,22,17,8,13,14,19,18,0
3.39,CSE,83,86,80,1536,HackerRank,2,2,1,3,4,17,80,76,78,81,72,100,74,58,78,79.69,1
3.65,B.B.A,89,75,68,1550,HackerRank,2,3,0,4,3,14,82,91,75,76,85,100,76,67,85,78.35,1
3.34,Pharmacy,61,55,47,986,HackerRank,1,1,0,0,3,12,55,36,48,51,53,72,53,35,55,54.75,0
2.48,Pharmacy,32,25,21,424,CodeChef,2,1,1,1,0,1,28,19,0,13,23,50,12,14,32,27.31,0
4,CSE,100,100,90,2163,Codeforces,2,3,1,5,3,14,93,71,100,95,91,100,77,61,81,92.46,1
3.83,B.B.A,90,87,87,2219,LeetCode,2,5,0,5,4,17,95,84,94,98,94,100,100,99,87,92.17,1
2.92,Civil,39,37,24,652,CodeChef,0,1,0,0,1,5,36,30,36,39,31,18,22,18,38,33.62,0
3.28,CSE,83,79,74,1939,HackerRank,2,4,0,4,4,16,77,81,83,84,77,100,74,78,73,77.76,1
2.94,EEE,32,37,31,1074,LeetCode,0,1,0,1,1,6,37,28,23,36,29,41,27,22,30,30.5,0
3.08,EEE,65,65,68,1545,CodeChef,2,1,0,3,3,11,61,68,65,64,62,94,51,38,64,60.94,1
3.61,EEE,87,91,71,2086,CodeChef,2,4,1,5,4,16,80,76,87,84,86,100,76,85,76,83.91,1
3.31,Civil,60,60,61,1619,CodeChef,0,0,1,4,2,8,75,61,65,63,68,61,42,15,59,60.23,1
2.96,English,42,46,32,915,LeetCode,2,3,1,3,5,18,62,59,46,50,61,100,48,63,50,57.34,0
3.75,B.B.A,74,66,63,1302,Codeforces,2,3,1,2,3,14,84,68,64,74,74,99,69,63,77,76.5,1
4,CSE,100,92,80,2006,LeetCode,3,3,1,4,4,17,92,83,87,96,95,100,90,72,88,94.88,1
2,CSE,5,16,0,81,LeetCode,0,0,0,0,0,0,1,0,15,10,9,16,2,0,10,5.57,0
3.64,CSE,91,90,93,2039,LeetCode,1,4,1,4,3,15,79,83,97,100,92,100,75,70,73,85.56,1
2.93,B.B.A,45,36,37,709,CodeChef,0,1,0,1,1,5,54,42,34,44,51,30,47,23,47,40.45,1
3.14,English,37,46,29,938,CodeChef,2,1,1,1,3,10,55,47,44,42,48,78,48,28,52,50.65,0
3.46,Civil,64,61,53,1490,CodeChef,2,5,0,3,0,3,76,59,65,69,74,52,50,84,64,68.92,1
2.99,CSE,65,54,51,1346,CodeChef,2,2,0,3,3,12,51,48,64,60,50,94,43,43,51,56.41,0
3.24,EEE,69,55,58,1443,Codeforces,1,2,0,2,1,9,60,45,66,56,53,59,55,39,53,55.98,1
2.55,CSE,16,21,14,358,LeetCode,1,0,0,1,0,0,4,13,15,15,14,31,27,0,7,14.95,0
3.69,CSE,85,80,75,1714,HackerRank,2,2,1,3,5,20,71,61,70,72,75,100,70,43,73,78.91,1
3.5,B.B.A,83,74,68,1683,LeetCode,1,1,1,2,4,19,79,82,73,75,84,100,82,28,88,73.64,1
3.3,CSE,60,49,47,1188,CodeChef,1,1,0,1,3,12,53,50,59,53,65,68,45,29,51,53.13,1
2.62,CSE,38,40,29,718,CodeChef,2,0,0,1,2,8,27,24,55,38,30,74,23,0,27,34.28,0
2.12,CSE,35,30,19,758,Codeforces,1,1,0,2,2,9,21,6,33,30,20,69,13,18,3,22.87,1
3.37,CSE,69,68,64,1480,CodeChef,3,3,1,4,5,20,56,41,68,70,58,100,56,75,59,69.19,1
3.11,EEE,58,44,50,1262,Codeforces,2,3,0,5,3,11,50,47,49,48,46,100,37,50,42,53.93,0
3.96,CSE,92,94,87,2057,LeetCode,2,4,0,5,5,20,82,71,92,92,83,100,96,69,83,87.46,1
2.87,CSE,63,64,47,1352,CodeChef,0,2,1,3,5,19,52,43,51,55,52,99,45,39,42,50.9,0
3.66,CSE,96,86,91,1992,CodeChef,1,4,1,2,4,19,91,83,90,90,92,100,84,72,90,86.25,1
3.05,CSE,81,69,63,1495,Codeforces,1,3,1,2,3,12,56,56,64,67,57,86,50,52,68,61.19,1
2.82,CSE,46,42,22,812,Codeforces,2,1,1,2,1,4,18,30,40,42,32,72,35,19,27,37.7,0
3.23,CSE,68,65,48,1279,CodeChef,1,2,0,2,3,13,54,33,64,59,57,79,37,53,48,56.99,1
3.3,CSE,85,71,80,1641,Codeforces,2,3,1,4,1,5,77,59,74,81,70,78,53,56,71,75.1,1
3.1,CSE,64,68,71,1361,LeetCode,2,4,1,1,3,13,53,54,61,61,63,88,49,70,55,62.75,1
3.64,EEE,91,93,75,2051,Codeforces,2,4,0,4,5,19,88,71,83,90,90,100,64,77,79,87.62,1
2.68,CSE,48,60,28,607,LeetCode,0,1,0,3,1,5,27,38,43,39,34,52,46,24,40,32.08,0
2.81,EEE,58,54,52,1056,LeetCode,2,2,1,2,1,7,47,35,54,49,50,65,41,48,45,51.44,1
3.25,CSE,72,66,57,1821,CodeChef,2,4,1,3,4,18,61,66,54,65,55,100,53,76,56,66.55,1
2,B.B.A,0,0,4,0,LeetCode,0,0,0,1,0,0,13,14,0,0,5,9,4,1,10,1.74,0
2.95,CSE,75,76,67,1869,CodeChef,1,4,0,4,2,10,55,64,71,71,64,75,70,72,58,62.51,1
2.58,Pharmacy,20,10,22,407,HackerRank,1,0,0,1,1,3,18,29,15,20,20,46,25,0,20,20.21,0
2.6,CSE,39,46,46,734,Codeforces,1,3,1,3,3,13,39,36,40,44,36,97,39,49,40,41,1
2.5,CSE,31,24,27,528,LeetCode,2,1,0,0,4,16,23,15,22,27,25,100,21,35,29,31.7,0
3.76,EEE,96,85,82,2333,LeetCode,3,5,1,2,5,20,99,83,100,100,97,100,93,98,89,94.34,1
2.9,EEE,54,50,40,1464,LeetCode,2,1,0,2,3,11,44,43,47,48,48,90,48,27,45,48.04,0
3.34,EEE,78,76,61,1627,Codeforces,1,4,1,4,3,13,68,51,67,72,70,100,54,65,67,70.37,1
2.21,EEE,16,18,20,709,LeetCode,0,0,0,1,0,0,10,18,7,21,11,22,6,0,14,10.56,0
2.67,Pharmacy,34,32,25,533,LeetCode,2,0,0,1,1,2,33,24,16,21,19,55,21,10,31,30.96,0
3.89,B.B.A,62,70,65,1268,LeetCode,2,2,1,1,2,11,86,70,62,66,76,82,76,46,67,75.37,1
3.02,CSE,63,73,60,1286,CodeChef,2,4,0,3,3,11,65,51,60,68,64,90,52,61,57,64.87,0
3.19,CSE,57,52,42,1338,HackerRank,2,4,0,3,3,15,46,47,64,50,44,100,54,64,39,52.6,0
3.72,CSE,87,87,76,1842,Codeforces,2,2,1,3,3,13,77,70,84,89,81,99,82,41,70,80.76,1
3.5,CSE,91,97,86,2196,Codeforces,3,5,1,5,4,19,79,76,97,93,87,100,72,89,67,87.16,1
2.59,CSE,32,36,39,738,LeetCode,1,1,0,1,2,9,29,30,33,33,36,64,12,13,36,33.41,0
2.91,CSE,49,49,44,1309,Codeforces,1,1,0,1,3,12,42,45,49,54,47,74,39,13,43,46.89,0
2.21,CSE,22,31,27,308,HackerRank,2,2,0,1,1,3,13,14,15,25,9,56,22,38,13,22.47,0
2,CSE,23,17,17,42,CodeChef,0,4,0,1,0,1,9,12,12,8,14,25,6,58,11,13.81,1
3.82,CSE,100,92,90,2306,CodeChef,3,5,1,3,4,16,90,80,97,100,88,100,76,99,77,92.48,1
2.54,Civil,26,19,8,207,Codeforces,1,2,1,1,0,0,20,17,3,12,19,28,1,38,29,21.46,1
2.21,CSE,37,34,44,974,Codeforces,0,1,0,2,2,6,26,18,35,35,29,48,22,4,21,27.93,0
4,CSE,100,93,83,2209,HackerRank,2,4,0,5,4,19,94,83,82,96,90,100,90,82,94,90.05,1
3.13,CSE,63,50,42,1030,CodeChef,2,1,0,0,1,7,52,36,46,55,46,60,39,23,34,52.23,0
3.29,EEE,50,65,45,1301,CodeChef,2,2,0,4,1,4,56,46,59,61,54,85,46,45,48,55.72,1
3.49,Pharmacy,72,72,67,1636,Codeforces,0,4,1,3,3,14,64,69,74,81,81,70,71,75,82,70.35,1
2.72,CSE,62,60,48,1376,HackerRank,1,4,1,4,2,10,50,53,55,62,51,77,48,64,46,51.93,0
2.3,CSE,20,15,24,700,HackerRank,2,2,0,0,0,0,13,12,12,16,11,32,6,30,21,19.18,0
3.08,CSE,89,81,66,1773,HackerRank,3,3,0,3,4,17,63,67,82,80,72,100,82,63,80,74.22,1
3.41,CSE,88,95,70,2144,LeetCode,3,4,1,5,5,19,84,81,94,93,86,100,86,72,80,87.03,1
2,Civil,8,3,10,0,HackerRank,1,0,0,0,0,0,4,11,2,8,1,17,2,0,5,7.75,0
2.56,English,32,18,30,585,CodeChef,0,2,0,1,1,4,45,45,28,26,39,26,36,35,41,30.95,0
2.59,CSE,40,26,30,681,CodeChef,1,2,0,3,0,1,15,27,28,31,18,38,21,44,3,28.89,1
2.87,Civil,60,56,61,1151,LeetCode,1,3,0,0,3,11,56,57,54,55,58,67,46,67,51,52.63,0
2.36,EEE,25,29,25,714,LeetCode,1,0,0,2,1,2,18,17,20,26,19,52,2,8,16,20.66,0
2.17,Pharmacy,2,1,0,235,Codeforces,0,0,0,0,0,0,0,1,0,2,4,10,4,0,7,2.52,0
2.53,CSE,34,33,39,446,LeetCode,0,2,0,1,2,8,31,20,22,23,28,47,25,31,28,27.32,0
3.67,EEE,80,75,83,2018,LeetCode,2,2,1,3,4,15,73,76,80,77,72,100,73,56,70,79.02,0
2.32,CSE,32,39,32,818,Codeforces,0,2,0,1,4,16,35,32,28,32,35,69,27,26,40,31.18,0
